voiced_mfcc,voiceless_mfcc,delta,mfcc
-2.33825600716681,-2.505655458303834,0.6348917133157439,-4.4979764091478796
-2.9065688492322437,1.3599762993547289,1.5158722104783473,-6.958426161991196
-2.3603704549960405,-1.9538498033881693,0.42036177807196107,-3.137199354103935
-3.2295977857012206,1.5734627696957153,0.20425679327902668,-2.7297153755268257
-2.7882465838093538,-4.1298981752285595,0.53227822311114,-4.490381372498567
-2.0839490979999145,4.930278345216568,0.8914364379167552,-4.615827601851374
-4.249350521678886,0.8592858527007556,0.30762766495985333,-3.8906459822577077
2.172469240370029,-17.58019542609657,0.42711632005033423,-4.76874597975651
-6.740867510665866,5.731094488920822,1.0769218047901257,-5.285095236938909
-1.0490904502187666,-7.122047535269857,0.2650210827097416,-2.89817325670706
-4.31451765281554,2.6742949676856993,0.46067961809117075,-4.068455404576178
-3.47407009677816,1.8508471899046015,0.25526927550958795,-2.704811944779103
0.30655671241174337,-6.755743425502867,0.44548463473529565,-4.069682105890676
-2.319283909728513,-6.143561567234619,0.49255357606551825,-4.3900003402430405
-0.1165841430243312,-13.625460254979933,0.5913543875243409,-3.9298228493239264
-2.405955011031785,-0.9575162877765396,0.6058671439491983,-3.780772710720678
0.1763799920957317,-3.8227721669572583,0.7171517819584005,-4.5514948067945955
-0.41029165300011144,-7.072076889454663,0.6116575107689349,-4.247744138937229
-2.8067050289989064,0.7641891209721875,0.3842346041659819,-3.417632352186207
-0.5550497056539871,-7.034713663109509,1.345130110187603,-6.4325401329665794
-3.4622890606924503,-2.072652629672439,0.2595030489650463,-3.1355655984740283
4.50251384027908,11.073110654174828,0.45952342504690064,-3.860051186581207
-2.3838510615463235,0.12170758029649237,0.38319348402921605,-2.951441581160425
11.876238831128765,10.315657338083769,1.550206618261164,-5.7355103588482015
-1.7409235694323044,-2.6355500854963916,0.20966883644040188,-2.690725613746244
2.7993170938631375,-5.91851660540771,1.7088034215246495,-4.688620850264121
-3.1419572400661937,-0.8690923111827913,0.21727628017495165,-2.9444451141664323
1.6160357961626415,-5.413390208713313,0.48003117003504386,-3.7723204851797716
-6.907764999522996,26.858036619526032,1.5323981893039467,-6.713373967280013
-2.1350877775581583,-2.1530556764599083,0.2013075556503765,-3.079765676963201
12.808608698173705,-20.810416326987074,2.3058933672541526,-9.516562074659877
-0.8247491656802867,-3.8421180952479106,1.0669094642682935,-5.226433752060956
-1.026992454486629,1.1071694975717612,0.33467997999400334,-3.379455214584597
-0.5992657803646098,-2.7071942452221345,0.265621398350501,-2.878014449850299
-1.5015697305907678,-3.2263231279440814,0.718765233773106,-4.29200755873409
-1.5409550803045096,-3.233685514619642,0.742947723993011,-4.7503045777012165
-1.80395580530457,-2.898767920948188,0.29635361751704303,-2.8559750334825207
18.012286129748425,-41.2926821198685,2.9178017981790547,-11.599472882219604
-1.8805629050630903,-3.1025581373043036,0.4291867965610167,-3.323305812893833
-0.870590391305388,-3.4612764094873825,0.2571166890898319,-2.9008519817339957
-1.3701757203185017,-3.3090681282260177,0.6841654350009732,-4.588501452018158
-0.1116099492309228,-6.3865399929854245,0.46468222468874315,-3.7821708762535664
0.5641769437568315,-9.937838358292455,0.6513141124693185,-3.9655924489351313
1.0406966219722027,-2.7398914451703464,0.1412256132137591,-2.408849764211156
-4.026870702555786,6.574306185255312,0.5332189949849134,-3.670744627329307
-1.2166689106761066,5.491481348538566,1.0029808962739997,-4.550186607021394
-1.8164285414303982,-3.592136362848463,0.5714216397355187,-3.8028179792842742
-2.056152394919796,-0.8030754349110016,0.5309604021698134,-3.7219016845098003
0.040399322503579596,-7.572747836949725,0.5211384956260702,-3.9083186418000486
-1.655849572148163,-5.114057425381251,0.4051520980088032,-3.579809041693139
-3.152065120295802,-1.1497440036807798,0.392443056840421,-3.639367057075141
-6.811859995782808,19.79896336669727,0.6936033511985601,-3.6095024085808554
1.3289010217590844,-4.367696082956732,1.0147808279713095,-10.904350842837799
-1.2896879594657784,-2.8374195324987883,0.6759141985478758,-3.834234887385178
-0.8377819016844377,-5.729533022969476,0.6834621935675447,-4.543770557532048
-1.8758685263241854,-2.679489300979593,0.36219561865524613,-3.242041683739154
-1.422237118322919,-6.771988236636689,0.8353494036454088,-5.35189680259467
-1.2650151232432778,-5.699988542399776,0.331774354631644,-2.6500103051578456
-2.1517302250424732,1.707633235542579,0.9371350122683586,-4.112783029412057
-2.2607136792398874,-0.2886004630902636,0.5990756689627196,-3.803046666166971
-1.115481201472269,-6.900238203014377,0.6576090219965649,-3.603578670620664
-1.9347158995523182,0.3818470491846843,0.2744135204382615,-2.951757500645134
0.5154634189735001,-5.522460094593574,1.052582814472708,-4.710949146189096
-1.814671884816511,-2.8477336566396994,0.30614075134396385,-3.4207577176125215
-4.6383011967543055,4.743043338294699,0.5730899121697286,-4.753437945848696
-2.2898391022900335,-1.7542448079449142,0.3999808862528154,-3.6262670268326405
-1.3873830388152715,-4.412047624357896,0.21951160969923367,-3.0318976691927975
-4.587647405249041,-8.133064140463484,0.9496330905642316,-5.507774702109339
-2.427155329869004,-6.604853379908637,0.5601922757474677,-4.831115618789288
-1.139108032525325,-10.053632418006053,0.6850157773623462,-4.725004946389873
-2.1325898886414163,-1.7771511191240241,0.34744327195002767,-3.092117707952023
-2.319283909728513,-6.143561567234619,0.49255357606551825,-4.3900003402430405
-2.6605091876369964,6.9495624070834,0.3172390863507766,-3.642386996048031
-3.844447982634285,0.6977684848884919,0.5870806431357073,-4.36606810047916
-3.5154675795902484,-3.151389253894432,0.5108132713864696,-3.92644596036742
-1.1718576113045682,-6.660646268363744,0.3803416189793652,-3.2721701101085516
-2.550623190862701,-1.456631349355916,0.4211690638959436,-3.7264507694537605
-1.173773113898328,-10.649685526313318,1.5064867257438612,-4.641207643585136
-3.19726486212982,-0.03635979809526875,0.6169716087345716,-4.421021651927497
-5.134295161661692,-5.3386781016683855,1.363541087821303,-5.8095849078924955
-1.9104467257570925,-8.032394175292444,0.5005307951083279,-4.302874596152592
-2.9217975643632794,3.3561613320559665,0.3360580718352516,-3.2258464047568585
-0.23324052723538075,-9.99421132315232,0.649579729151493,-5.263530015366101
-1.3401220705605346,-0.9614146424671489,0.4306428964411853,-3.3484573561305955
-2.5833806653604654,-0.11169730057607069,0.7993439895723506,-6.150052077610269
-1.1950662063843387,-4.748881723384057,0.5793525786674648,-4.470225297378088
-2.0914337004139427,-4.145645573557839,0.6559504729152117,-4.3830205206597315
-2.519406328489519,0.27345536191039016,0.2291257285333793,-2.822710697796605
-3.0346876177558815,-2.3720637182975195,0.5261797799705502,-4.510153952706816
-3.297638523056253,-4.1782786361688995,0.5903918106514343,-4.825884615217327
-3.4205600741358215,0.001045214902240174,0.566616694342613,-4.627767843906806
0.8800248011765779,-8.559379610097997,0.681695028996368,-4.957743561062711
-2.319283909728513,-6.143561567234619,0.49255357606551825,-4.3900003402430405
-1.8719509946897683,-7.13338422193228,0.4170996234770672,-4.264825972131197
-2.4315362975371686,-1.727063802195899,0.28643225745290823,-2.70117264884592
-1.6487515265595194,-7.00066003197665,0.5367714084996821,-4.108799559994673
-1.7716788588473429,-2.483856103754749,0.3735475956287121,-3.0686188965520835
-3.5761851266542783,0.6825297417635018,0.4225967354310526,-3.6327139189032156
-4.300371184862605,-1.5241346268774039,0.7409116818946927,-5.257817789578166
-0.41512720926699,-7.664488470982004,1.2736317394558367,-5.71678250258389
3.142601861746003,-13.481096156885707,1.5391599082909104,-4.401184300057143
-2.4205386113956773,-8.594129656625496,0.605670501640538,-4.033398775712966
-3.2639786909189654,-0.38950518878110046,0.2775600233494336,-3.03693259706164
-4.378208202900945,7.113555749094001,1.2100798152159247,-5.767831879311267
-2.792581365239721,-5.692338320065796,0.8468682483781674,-4.89286328678558
-2.726599134004281,-2.1907877235589437,0.5622332167018994,-3.762918592048113
-2.8932886087260172,15.789078614332615,0.6277218885769661,-4.1072527317946275
-2.470972016527017,-1.768423959140784,0.22658815377078814,-2.9749133906935317
-1.6748366199624718,1.8224565891372997,0.38095571906801184,-4.289095293811428
-6.193806821458462,3.427732784046032,1.1422879855476675,-6.267307185487789
-1.1305787882137637,-10.697251346101124,0.6283981629844821,-5.0520028421691165
-3.213826672013795,-1.862957061062401,2.412147854588826,-7.449907097894839
-2.700047980749338,-2.484057562731765,0.2247637965010175,-2.7293931583671305
-1.0167687533678569,-2.4368484685581717,0.5074245799859229,-4.574426389461996
-3.385001758848444,1.7763380991146893,0.1780187903726817,-2.9082726365969016
-2.7802347987139022,-7.543619513350912,0.5211344528775408,-4.921316572287485
-3.600581990615013,5.6361508152776665,0.7207727944238163,-5.368276135599114
-3.664797893616936,9.562210364688283,1.3178930032773015,-6.9959730392924255
2.2855558704394148,-13.178936126824958,1.7123138625189913,-6.460608155068751
-2.3742389112477733,-2.7102946131612424,0.39188189561854836,-4.004495710259124
-6.161071279484101,2.3565235641224,1.0969077906771523,-6.106437862379504
-1.1835380256202177,-7.8722586846445886,0.3401159593617341,-3.2283871324820734
-3.217271390103403,9.480315886284643,0.1886586933859344,-2.8992781845000475
-6.895601951489349,13.065815888759815,0.6582658095868018,-6.267242471308284
-2.671320511639449,-1.4229675367460612,0.2566398154836661,-3.06639130644726
-3.7562297288648647,-12.154755790352851,0.2797491255547128,-4.550468460917133
-4.043194809406967,-5.303126301221201,0.39096701553478475,-4.08117228427757
-0.8033894554846397,-10.773920762069146,0.8719769286167816,-6.235826234168102
-6.231410183129145,5.2787661209071794,0.556269522757235,-5.47825775988877
-1.3016653752015717,-6.942250553528017,0.285007612751754,-3.6355386761206208
-2.6571715973746133,-0.36660170650171064,0.47607283518777266,-3.9804802735669336
-2.53985620960317,2.3684022795999713,0.7160055174461232,-5.326046353911981
2.5483670182430815,-3.153527655791838,0.19376577694599625,-3.6763724126822064
-1.9760899987506946,-2.1039729310680992,0.2656859074648013,-3.0292000871139697
